Training-Mode,value
University,40.0
University,85.0
University,0.0
University,60.0
University,0.0
University,0.0
University,0.0
University,0.0
University,70.0
University,25.0
University,0.0
University,70.0
University,5.0
University,0.0
University,20.0
University,10.0
University,20.0
University,0.0
University,100.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,45.0
University,0.0
University,0.0
University,0.0
University,0.0
University,100.0
University,5.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,5.0
University,60.0
University,0.0
University,0.0
University,20.0
University,50.0
University,0.0
University,0.0
University,0.0
University,40.0
University,5.0
University,0.0
University,0.0
University,100.0
University,30.0
University,0.0
University,20.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,5.0
University,65.0
University,5.0
University,0.0
University,0.0
University,15.0
University,20.0
University,20.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,70.0
University,60.0
University,10.0
University,20.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,0.0
University,0.0
University,35.0
University,0.0
University,0.0
University,0.0
University,30.0
University,30.0
University,10.0
University,0.0
University,15.0
University,60.0
University,70.0
University,0.0
University,9.0
University,0.0
University,20.0
University,30.0
University,40.0
University,0.0
University,70.0
University,0.0
University,10.0
University,10.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,40.0
University,5.0
University,0.0
University,0.0
University,20.0
University,10.0
University,0.0
University,20.0
University,0.0
University,50.0
University,20.0
University,0.0
University,10.0
University,0.0
University,5.0
University,0.0
University,25.0
University,70.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,80.0
University,40.0
University,0.0
University,0.0
University,0.0
University,10.0
University,10.0
University,10.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,10.0
University,5.0
University,0.0
University,40.0
University,80.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,20.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,10.0
University,40.0
University,50.0
University,0.0
University,20.0
University,60.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,10.0
University,50.0
University,0.0
University,25.0
University,10.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,40.0
University,5.0
University,0.0
University,0.0
University,10.0
University,0.0
University,20.0
University,10.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,10.0
University,20.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,65.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,5.0
University,0.0
University,0.0
University,10.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,60.0
University,20.0
University,0.0
University,0.0
University,10.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,10.0
University,10.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,10.0
University,100.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,20.0
University,100.0
University,10.0
University,30.0
University,0.0
University,30.0
University,0.0
University,30.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,20.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,5.0
University,20.0
University,0.0
University,0.0
University,30.0
University,55.0
University,0.0
University,0.0
University,15.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,90.0
University,10.0
University,0.0
University,2.0
University,0.0
University,10.0
University,20.0
University,35.0
University,0.0
University,20.0
University,40.0
University,20.0
University,5.0
University,5.0
University,50.0
University,10.0
University,20.0
University,20.0
University,25.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,30.0
University,0.0
University,0.0
University,0.0
University,50.0
University,10.0
University,0.0
University,5.0
University,25.0
University,80.0
University,30.0
University,0.0
University,0.0
University,10.0
University,10.0
University,10.0
University,20.0
University,30.0
University,20.0
University,30.0
University,5.0
University,10.0
University,10.0
University,20.0
University,50.0
University,70.0
University,20.0
University,30.0
University,20.0
University,30.0
University,0.0
University,0.0
University,80.0
University,0.0
University,0.0
University,0.0
University,25.0
University,20.0
University,40.0
University,70.0
University,0.0
University,0.0
University,0.0
University,10.0
University,20.0
University,50.0
University,100.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,40.0
University,80.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,30.0
University,30.0
University,50.0
University,0.0
University,80.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,50.0
University,10.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,15.0
University,50.0
University,0.0
University,0.0
University,40.0
University,40.0
University,0.0
University,80.0
University,50.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,10.0
University,0.0
University,0.0
University,60.0
University,0.0
University,20.0
University,10.0
University,20.0
University,30.0
University,60.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,10.0
University,5.0
University,50.0
University,20.0
University,30.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,40.0
University,0.0
University,10.0
University,0.0
University,5.0
University,0.0
University,0.0
University,80.0
University,0.0
University,25.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
